DeAgostini,週刊,戦艦大和を作る 改訂版,"週刊「戦艦大和を作る」は、毎号付属の金属･木製パーツを組み立てると、世界最大最強といわれ、日本海軍の象徴であった｢戦艦大和｣(1/250スケール)が完成するマガジンシリーズです。 
本シリーズでは、沖"
DeAgostini,週刊,そーなんだ！歴史編 改訂版,「週刊 そーなんだ！」シリーズは、ふだんの生活の中でいだくそぼくな？を取り上げ、マンガやイラストをたくさん使いながら分かりやすくとき明かしていきます。 思わず「そーなんだ！」となっとくしてしまう、楽し
DeAgostini,週刊,マクラーレン ホンダ MP4/4,"伝説のF1レーサー“アイルトン・セナ”に初タイトルをもたらした｢MP4/4｣は、1988年、全16戦中15勝の偉業を達成したF1最強マシンです。 
本シリーズは、｢マクラーレン｣と｢ホンダ｣そして「セ"
DeAgostini,隔週刊,銀河鉄道999 DVDコレクション,マガジンとDVDで楽しむ「銀河鉄道999」の世界 少年・星野鉄郎と、謎の美女メーテルの冒険を描いた「銀河鉄道999」は、1978（昭和53）年9月から放送されたSFテレビアニメです。 『銀河鉄道999
DeAgostini,週刊,HMSヴィクトリーを作る,"帆船模型ファン憧れのヴィクトリー号をあなたの手で。 
1805年、「トラファルガーの海戦」でホレーショ・ネルソンが旗艦としたヴィクトリー号を、ミュージアムモデル級の大迫力模型として再現します。帆船模型"
DeAgostini,隔週刊,コンバット・タンク・コレクション,"精密モデルと詳細な解説で迫る、戦車&装甲戦闘車両の進化と戦いの歴史！ 
存在感あふれる精密モデルと貴重な写真や詳細な解説が満載されたマガジンで、戦車＆装甲戦闘車両の魅力を余すところなく伝えます。技術的"
DeAgostini,週刊,歴史のミステリー 改訂版,"週刊『歴史のミステリー』は、古代から現代に至るさまざまな事象について、その真偽を含めた多くの謎や疑問を掘り起こすことによって、歴史の知られざる一面に迫るビジュアルマガジンシリーズです。 
歴史書といわ"
DeAgostini,週刊,ディズニー・パレード,"パレードが始まる！ ディズニー・ワールドのとびきりすてきなエンターテインメントをあなたに。ミッキー、プーさん、シンデレラ、アリス… 
楽しくかわいいフロートの数々が夢と魔法でいっぱいのパークの中を音楽"
DeAgostini,隔週刊,ブルーノート・ベスト・ジャズコレクション,"『BLUE NOTE best jazz 
collection』では毎号1人のアーティストを取り上げて、その生き様や〈ブルーノート〉での活躍、〈ブルーノート〉の歴史を紐解いていくCD付きマガジンシリ"
DeAgostini,週刊,日本の100人 改訂版,"100人のドラマで紐解く日本の歩み『週刊 日本の１００人 
改訂版』は、古代から現代にいたるまで、日本の歴史を語る上で欠かすことのできない人物を時代やジャンルを問わず、１００人とりあげ、そのひとりひと"
DeAgostini,週刊,蒸気機関車D51を作る,"待望のD51本格スケールモデルが誕生。 
｢D51｣は、わが国の蒸気機関車の代表と言える機関車で、蒸気機関車の代名詞として、四国を除く日本全国で活躍しました。本シリーズは、その｢D51標準形｣の重厚感"
DeAgostini,週刊,ガンダム パーフェクト・ファイル,様々な時代や世界を超えて描かれているガンダムの物語。 そこに登場する白いモビルスーツは、戦いの象徴なのか、それとも希望の象徴となるのか？想いを叶えるために人々が踏み出した一歩が新たなる物語を紡いでゆく
DeAgostini,週刊,和時計をつくる,"当時の機構を忠実に再現した『和時計』復刻モデル 西洋の機械時計をもとに、江戸の職人たちによって改良が重ねられ、発展をとげた和時計。 
当時の人々の""不定時法""の生活に合わせるために、日本ならではの独自"
DeAgostini,週刊,もっとデジイチLIFE,週刊『もっとデジイチLIFE』では、デジタル一眼カメラの使い方はもちろんのこと、さまざまなシーン別撮影のプロセスをステップ・バイ・ステップで毎号紹介。撮影テクニックを基礎から応用まで少しずつ学べ、さら
DeAgostini,隔週刊,パッチワーク,"「隔週刊 
パッチワーク」は、楽しみながら自然にパッチワークのテクニックが身につくマガジンシリーズです。毎号ベーシックなパッチワークのパターンを１つ作ります。 
また、｢ティッシュボックスカバー｣｢ポ"
DeAgostini,週刊,ロボゼロ,"ロボットヒーローを彷彿させるスタイリッシュな外観そのままに、素早い動きと軽やかな身のこなし、安定したバランスで抜群の運動性能を発揮する""ROBO 
XERO""。様々なアクションを可能にする先進的な機能"
DeAgostini,隔週刊,名探偵ポワロ DVDコレクション,“ミステリーの女王”アガサ・クリスティーが生み出した、名探偵エルキュール・ポワロ。このおしゃれでキザなベルギー人探偵が、解き明かすトリックの数々！ 魅力的で難解な事件を、ビジュアル満載のマガジンととも
DeAgostini,隔週刊,NHK 名曲アルバム CDコレクション,"隔週刊『ＮＨＫ名曲アルバム 
ＣＤコレクション』は、ＮＨＫで30年以上続いている人気番組『名曲アルバム』で放送された珠玉の名曲を収録したＣＤと、解説やエッセイを収めたビジュアル豊富なマガジンがセットに"
DeAgostini,週刊,戦国甲冑をつくる,「週刊 戦国甲冑をつくる」は当時の伝統工芸の粋を集めて作られた政宗の甲冑を 同時代・同型の甲冑も詳細に調査・研究しながら復元し、当時と同じ素材、技法を随所に用いて再現。 1/2スケールの本格甲冑模型を
DeAgostini,週刊,コメディドラマで ENGLISH,"『週刊 コメディドラマで 
ENGLISH』は、ドラマで使われている日常会話を見て、聞いて、発音練習をするだけで、海外旅行やビジネスでの日常会話など、ネイティブの生きた英語を身に付けられるシリーズです"
DeAgostini,隔週刊,日本の古寺・仏像 DVDコレクション,"『隔週刊 日本の古寺・仏像 
DVDコレクション』は、毎号マガジンとともに提供するDVDには、寺院で撮影された美しい映像が収録されています。伽藍の佇まい、日本建築の様式美、仏像の魅力などを映像で細部に"
DeAgostini,隔週刊,大草原の小さな家 DVDコレクション,アメリカ人作家ローラ・インガルス・ワイルダーの自叙伝的小説をドラマ化した「大草原の小さな家」は、1974年の放送開始直後から全米で賞賛を浴び、1983年までに9シーズンにわたって製作された大ヒットドラ
DeAgostini,週刊,マクラーレンMP4-23,"「MP4-23」は、2008年にデビュー2年目にしてF1史上最年少でシリーズチャンピオンとなった「ルイス・ハミルトン」の快進撃を支えたマシンです。 
最先端のテクノロジーを結集した「MP4-23」を生"
DeAgostini,隔週刊,鬼平犯科帳DVDコレクション,"傑作時代劇『鬼平犯科帳』の魅力満載、ファン必見のＤＶＤマガジン化！ 
『鬼平犯科帳』は、江戸時代に実在した火付盗賊改方長官｢長谷川平蔵｣をモデルに、昭和を代表する作家・池波正太郎が描き出した時代小説シ"
DeAgostini,隔週刊,バレエDVDコレクション,"わかりやすいビジュアルマガジンと美しいDVDで、バレエの魅力に酔いしれる。 『隔週刊 
バレエDVDコレクション』は世界のバレエの名作・名演を紹介するDVDコレクション・シリーズです。ダンサーの磨き抜"
DeAgostini,週刊,ホンダ CB750FOUR,"1969年。当時最高の技術の粋を集約し、ホンダが世界のバイク市場に向けて発表した「Honda DREAM CB750 
FOUR（K0）」。大排気量4気筒エンジンの咆哮と、その圧倒的な存在感に全世界が"
DeAgostini,週刊,ハマーH1 ラジコンカー,軍用車の流れを汲むハマーH1は、その特徴を色濃く残し、一般的なSUVとは一線を画した風 格で、ファン垂涎の的となっています。そのH1を、骨太な外観・スピード・走破力まで実 車さながらにラジオコントロー
DeAgostini,週刊,戦国武将データファイル,"『週刊 
戦国武将データファイル』は応仁の乱から始まる日本の戦国時代において天下の覇権を巡って戦いを繰り広げた名代の戦国武将たちを網羅したマガジンシリーズです。 
戦国時代に活躍した300名以上にのぼ"
DeAgostini,週刊,航空母艦 赤城を作る,空母機動部隊の旗艦であり、日本初の大型空母として知られる「航空母艦赤城」。太平洋戦争初期、欧米列強国の艦艇に対して破竹の連勝を収めたことで「世界最強」と恐れられ、数々の輝かしい戦歴を残し最強空母艦隊の
DeAgostini,週刊,野鳥の世界,"『週刊 
野鳥の世界』は、バードウォッチングや野鳥を楽しむための情報を、美しく、躍動感あふれる写真やイラストとともに紹介するマガジンシリーズです。野鳥の生態や行動、習性、見分け方、観察できる場所を丁寧"
DeAgostini,週刊,スパイ大作戦 DVDコレクション,TVドラマ『スパイ大作戦』は、1966年からアメリカのCBSネットワークで7シーズンにわたっ て放送され、日本でも1967年から放送が開始されました。本部から指令された「遂行不可 能と思われる作戦＝ミ
DeAgostini,週刊,宇宙戦艦ヤマト オフィシャル・ファクトファイル,本シリーズは、1974年にTV放映された「宇宙戦艦ヤマト」から、2009年12月12日より公開さ れた、劇場用アニメーション映画「宇宙戦艦ヤマト・復活篇」まで、全ての作品を徹底網 羅したオフィシャルフ
DeAgostini,隔週刊,日本のうた こころの歌 改訂版,"『隔週刊 日本のうた 
こころの歌』は、童謡・唱歌・抒情歌など、故郷への想いを綴った歌や、美しい自然と四季折々の歌、スコットランド・ロシア民謡といった日本人に親しまれてきた海外の歌まで、毎号7～8曲ず"
DeAgostini,週刊,エヴァンゲリオン・クロニクル 新訂版,GAINAX完全監修、エヴァ専用公式ガイドブック！エヴァンゲリオンの世界を様々な角度からエヴァの魅力を余すところなく徹底解説するマガジンシリーズです。本誌では、重厚なストーリー、EVAや登場人物、使徒
DeAgostini,週刊,フェラーリF2007ラジコンカー,"『週刊フェラーリ F2007 ラジコンカー』で組み立てるフェラーリ「F2007」は、2007年のF1シーンでワールドチャンピオンに輝いたマシン。 
1/7スケールで再現した本格的なエンジンラジオコント"
DeAgostini,週刊,江戸,"「週刊 
江戸」は、大河ドラマや歴史小説などでもなじみの深い「江戸時代」に焦点を当てたマガジンシリーズです。7つの章からなる本誌は、歴史上の主な出来事の解説に加え、当時の諸国事情、庶民の暮らしなど、様"
DeAgostini,週刊,そーなんだ！歴史編,「週刊 そーなんだ！ 歴史編」では、日本史と世界史それぞれの知っておきたいポイントや、学校 では教えてくれない歴史の知られざる一面を紹介。見やすく分かりやすいオールカラーのページや、見開きの特大イラス
DeAgostini,週刊,松本清張,本シリーズは、昭和の文豪、松本清張とその名作の魅力を再発見できるシリーズです。第1号から第12号では、厳選した作品を毎号1つ取り上げ、その解説はもちろん、作品のバックボーンとなった清張の貴重な取材メモ
DeAgostini,隔週刊,東宝特撮映画DVDコレクション,1954年公開の「ゴジラ」は見たこともない特殊撮影とドラマチックで重厚なストーリーで当時の観客たちの心を捉えました。その後次々と公開された東宝特撮映画は、映画黄金期を代表する娯楽の王道として卓越したイ
DeAgostini,隔週刊,DVDオペラ・コレクション,本シリーズはオペラの本場ヨーロッパを中心に、世界中から集められた名演をDVDに収録したコレクション・シリーズです。DVDに登場するのは、一流の歌手、指揮者、オーケストラばかり。もちろん、世界屈指の才能
DeAgostini,週刊,零戦をつくる,太平洋戦争前半の快進撃を支え、日本の主力機として最も輝いていた時代の零戦、『零式艦上戦闘機二一型』。徹底した機体の軽量化と空力的洗練が施され、当時の日本の技術の粋を集めて作られたその勇姿を、かつてない
DeAgostini,隔週刊,Xファイル DVDコレクション 改訂版,『Xファイル』は1993年から全米で放映された超常現象を題材にした人気ドラマです。アメ リカ連邦捜査局（FBI）に保管された「The X-Files」（超常現象が関係しているとされる 未解決事件簿）に
DeAgostini,週刊,ウルトラマン オフィシャルデータファイル,『週刊ウルトラマンオフィシャルデータファイル』は、1966年にテレビ放映が開始された 「ウルトラQ」から、最新作の「大決戦！超ウルトラ8兄弟」まで、テレビ版・劇場版を問 わず全てのウルトラシリーズの作
DeAgostini,週刊,ディズニー・ドリーム・ファイル,"世界中の子どもに、そして大人にも、夢と希望、愛や冒険の喜びを提供し続けてきたウォルト・ディズニー。 
『週刊ディズニー・ドリーム・ファイル』は、世界中で愛されているキャラクターたちの詳細なデータや、ア"
DeAgostini,週刊,わが家で和食改訂版,"数々の料理番組をレギュラーに持ち、料理本の執筆も手がける土井善晴氏が監修を手掛けるレシピマガジンシリーズです。 
和食の基本からひと手間かけた和食まで、食材の力を上手に引き出す新しい調理法やプロならで"
DeAgostini,週刊,CSI:DVDコレクション,全世界で高視聴率を記録し続けるTVドラマ「CSI：科学捜査班」から、毎号2話を収録したDVDと、DVDに収録されたエピソードや、科学捜査に関連する様々な情報を紹介するシリーズです。ドラマのエピソード解
DeAgostini,週刊,安土城をつくる,天下統一を目前に控えた織田信長が、当時の建築技術と贅を尽くして築きあげた安土城。 日本の城の中でもっとも豪華であったと言われ、後世の城建築にも多大な影響を残しました。 しかし完成わずか3年後、信長が本
DeAgostini,週刊,天体模型・太陽系を作る,最新の学説に基づいた正確な太陽系の運行を示す天体模型（太陽系儀ともいう）のパーツと、太陽系の惑星や宇宙科学を紹介するマガジンがセットになったシリーズです。毎号付属のパーツを組み立てることにより、金属製
DeAgostini,隔週刊,『東映時代劇 傑作ＤＶＤコレクション,"東映時代劇の傑作をDVDとマガジンで！ 隔週刊『東映時代劇 
傑作DVDコレクション』は、面白さを前面に打ち出し、人々の一大娯楽として昭和三十年代にブームを巻き起こした東映時代劇映画の傑作を、DVDで"
DeAgostini,隔週刊,落語百選ＤＶＤコレクション,江戸時代から明治時代にかけて創作された古典落語をマガジンで解説し、DVDで演目そのものを見ることができるまったく新しい落語マガジンシリーズです。DVDには、このシリーズのためだけに演じられた実力派真打
DeAgostini,週刊,そーなんだ！3訂版,「週刊 そーなんだ！」シリーズは、ふだんの生活の中でいだく素朴な疑問(なぜ？)を 取り上げ、マンガやイラストをたくさん使いながら分かりやすく解き明かしていきます。 思わず「そーなんだ！」と納得してしま
DeAgostini,週刊,そーなんだ！社会編 改訂版,「首相と大統領はどう違うの？」「日曜日はどうして休みなの？」といった、世の中の仕組みに関する素朴な疑問を、マンガとコラムで丁寧に分かり易く解き明かします。毎号、6つの章の中から5つずつ取り上げます。さ
DeAgostini,隔週刊,スターゲイト DVDコレクション,「隔週刊 スターゲイト DVDコレクション」は、「スターゲイト・SG-1」の 10シリーズ（全214話）と、スピンオフシリーズである「スターゲイト アトランティス」の3シリーズ（全60話）を毎号3話ず
DeAgostini,週刊,フェラーリグランツーリズモ,"毎号付属するパーツを組み立てることで、「エンツォ・フェラーリ」の1/10スケールのダイキャストモデル（全長:470mm、重量:4.9kg）が完成します。「エンツォ・フェラーリ」はフェラーリ社 
創始者"
DeAgostini,週刊,仮面ライダーオフィシャルデータファイル,1971年にテレビ放映を開始した、第1作「仮面ライダー」をはじめとする所謂「昭和ライダー」から、「仮面ライダークウガ」からスタートし現在も放送が続いている「平成ライダー」まで、テレビ版・劇場版を問わず
DeAgostini,隔週刊,クール・ジャズ・コレクション,ジャズを聴く気分 それは楽しいとき リラックスしたいとき 落ち込んだとき スペシャルなと… どんなシーンにもスッと溶け込んでくれる それが JAZZ 初めて聴いた曲なのに懐かしい 何回も聴いたのに新し
DeAgostini,隔週刊,世界名作劇場DVDセレクション,昭和50年から22年間にわたって放送され、多くのファンから愛され続けたアニメ「世界名作劇場」。その中でも特に人気の3作品『フランダースの犬』、『母をたずねて三千里』、『あらいぐまラスカル』が隔週刊の「
DeAgostini,隔週刊,科学忍者隊ガッチャマンDVDコレクション,"昭和47年に大人気を博したTVアニメ「科学忍者隊 
ガッチャマン」のシリーズ3部作・全205話を毎号3話ずつ収録したDVDと、読み応えたっぷりのマガジンがセットになったシリーズです。リアルなメカデザイ"
DeAgostini,週刊,パティシェと作るケーキアンドデザート,国内外で活躍する有名パティシエ約50名のケーキ＆デザートのオリジナルレシピを取り上げ、一流パティシエたちのとっておきのテクニックが習得できるマガジンです。レシピ以外にも様々な情報を網羅し、お菓子作り初
DeAgostini,週刊,マイ・ミュージック・スタジオ,読み込んでいます...
DeAgostini,週刊,歴史のミステリー,誰もが知っている史実から、いまだに解明されていない謎に満ちた出来事まで、歴史に潜む数々の謎を取り上げ、これまで通説とされてきた歴史認識を再検証し、歴史の真相を読み解くマガジンシリーズ。全号揃えると歴史
DeAgostini,隔週刊,地球の鉱物 コレクション,『隔週刊地球の鉱物コレクション』には、世界中の様々な自然の鉱物・鉱石が毎号付いてきます。 創刊号は、紫水晶とも呼ばれ、2月の誕生石としても知られる「アメシスト」。シリーズでは、鉱物コレクターを魅了する
DeAgostini,週刊,ハーレーダビッドソン,世界中に熱狂的なファンを抱えるハーレーダビッドソン。ウィスコンシン州ミルウォーキーで産声をあげた小さな工場から、世界的な巨大メーカーへと成長した同社の歩みは、そのままアメリカのバイク史にも重なります。
DeAgostini,隔週刊,刑事コロンボDVDコレクション,"1968年の初登場から約10年にわたってヒットした『刑事コロンボ』。その独特のキャラクターと斬新なストーリー展開は、今なお世界中で愛されています。『刑事コロンボ 
DVD 
コレクション』は、シリーズ"
DeAgostini,週刊,昭和タイムズ,昭和――それは、日本という国が、かつてない劇的な歴史を刻んだ日々であり、今を生きる私たちの、すべてにおける礎となった時代でもあります。戦争、復興、高度経済成長……それぞれの社会を彩った、64年間にわた
DeAgostini,週刊,マイディズニーランド,読み込んでいます...
DeAgostini,週刊,蒸気機関車Ｃ62を作る,付属のパーツを組みたてると、わが国の蒸気機関車の中でも絶大な人気を誇り、圧倒的なパワーと力感に満ちた独特のプロポーションを備えた旅客機関車「C62型2号機」のスケールモデルが完成します。完成サイズは1
DeAgostini,隔週刊,ハリーポッターチェスコレクション,本誌の付録で付いてくるチェスの駒は、映画「ハリー・ポッターと賢者の石」の１シーンで登場する魔法のチェスを再現。ハリーたちが使っていたのと同じチェス駒は、魔法で動いたり、大きな音を立てたり、映画のように
DeAgostini,隔週刊,ピーターラビットコレクション,「ピーターラビット」をはじめ、可愛いらしいキャラクターや魅力的なシーンが描かれたテーブルウェアを毎号付属します。テーブルウェアは、陶磁器の中でも高級感が溢れる色彩と滑らかな光沢を持った“ボーンチャイナ
DeAgostini,隔週刊,ファイティングエアクラフトDVDコレクション,鮮やかな3Dコンピューターグラフィックや大迫力の実写映像を駆使したDVDと、パイロット自らが語る、臨場感あふれるビジュアルマガジンで、ファンの記憶に永遠に残る“大空の戦士”たちの魅力を徹底解説します。
DeAgostini,週刊,ヨーロピアンパレス,毎号付属のパーツを組み上げると、中世ヨーロッパの邸宅を連想させる壮麗で豪華なドールハウスが完成します。サイズは、1/12スケール（高さ91cm×幅87cm×奥行42cm）にも及びます。デザインは、フラ
DeAgostini,週刊,古代文明ビジュアルファイル,「世界四大文明」をはじめ、世界各地に点在した40以上もの古代文明や王朝を、遺跡や伝説から多角的な視点でビジュアル豊かに、その真の姿をひもとくマガジンシリーズです。世界を8つの大陸に分類し、「ローマ帝国
DeAgostini,週刊,アーティストジャパン,『選び抜かれた日本絵画の巨匠60人。魅力あふれる豪華コレクション。』葛飾北斎、横山大観、尾形光琳、雪舟、東山魁夷、竹久夢ニ、東洲斎写楽等、毎号特製バインダーに綴じこんでいけば、絵画や版画を気軽に楽しめ
DeAgostini,週刊,しあわせ♪クッキング改訂版,作って食べて、心も体も健康になる服部流レシピを、毎号ご紹介していきます。料理の基本、栄養バランス、食材をおいしく使う効果的な方法まで、料理をしながら身に付く新家庭料理百科シリーズです。2003年に創刊
DeAgostini,週刊,ロボザック,"自分で組み立てる２足歩行ロボット「RZ-1」！『週刊 
ロボザック』では、驚きの運動性能をもつヒューマノイドロボットが簡単に制作できます！入門用アクションデータを使いこなしたら、好きな動作を自分でカス"
DeAgostini,隔週刊,ミレニアムＤＶＤコレクション,"1996年にアメリカFOXテレビで放映された猟期犯罪を扱ったサイコサスペンスドラマ。新たな世紀の到来に、漠然とした不安が世界を覆うなか、次々と発生する猟奇犯罪の数々。 
――事件の真相は、人間自身の心"
DeAgostini,隔週刊,ビーズアクセサリー,毎号2種類のビーズ・アクセサリーの材料、ツールのキットと、各アクセサリーの作り方を写真で分かりやすく解説するマガジンがセットとなっています。マガジンでは、ビーズやパーツなどアクセサリーキットの名前から
DeAgostini,週刊,フェラーリラジコンカー,F2004――それは、ドライバーとコンストラクターズの両部門で、ワールドチャンピオンに輝いた世界最高峰のF1マシン。その名門フェラーリのメモリアルモデルが、究極のRCカーでよみがります。本格的なメカニ
DeAgostini,隔週刊,ハローキティ・アクセサリーコレクション,"飾って、身につけて、いつもキティをあなたのそばに。ハローキティ・アクセサリーコレクションのシルバーチャームは、ブレスレット、ネックレス、ピアス、 
イアリング、ブローチ、携帯ストラップ……さまざまなア"
DeAgostini,隔週刊,スタートレック ベストエピソード コレクション,壮大なスケールの「スタートレック」シリーズから、独自のテーマで選んだ三作品をDVDに収録！ マガジンは、撮影秘話・俳優インタビュー・収録作品の解説などで「スタートレック」の世界に迫ります。 『スタート
DeAgostini,週刊,読み込んでいます...,本誌は「首相と大統領はどう違うの？」「日曜日はどうして休みなの？」といった、習慣化されてはいるけれど実は「なぜ(?)」だかはっきり分からない世の中の疑問を、毎号5つずつ取り上げ、マンガとコラムで丁寧に
